Datetime,ssrdc,ssrd,t2m
2023-01-06 13:15:00,779.8489,761.254,
2023-01-06 13:30:00,769.83105,751.32385,
2023-01-06 13:45:00,759.8133,741.39374,
2023-01-06 14:00:00,749.79553,731.4636,
2023-01-06 14:15:00,722.3966,710.0425,
2023-01-06 14:30:00,694.9976,688.6214,
2023-01-06 14:45:00,667.59863,667.2003,
2023-01-06 15:00:00,640.1997,645.7792,
2023-01-06 15:15:00,597.9447,602.9133,
2023-01-06 15:30:00,555.6897,560.0475,
2023-01-06 15:45:00,513.4347,517.18164,
2023-01-06 16:00:00,471.17972,474.31583,
2023-01-06 16:15:00,418.81616,419.56854,
2023-01-06 16:30:00,366.45264,364.82123,
2023-01-06 16:45:00,314.0891,310.07394,
2023-01-06 17:00:00,261.72556,255.32666,
2023-01-06 17:15:00,210.96388,205.9236,
2023-01-06 17:30:00,160.20222,156.52055,
2023-01-06 17:45:00,109.44056,107.1175,
2023-01-06 18:00:00,58.67889,57.714443,
2023-01-06 18:15:00,44.009167,43.28583,
2023-01-06 18:30:00,29.339445,28.857222,
2023-01-06 18:45:00,14.669723,14.428611,
2023-01-06 19:00:00,0.0,0.0,
2023-01-07 07:00:00,0.0,0.0,
2023-01-07 07:15:00,19.044727,18.980543,
2023-01-07 07:30:00,38.089455,37.961086,
2023-01-07 07:45:00,57.134182,56.941628,
2023-01-07 08:00:00,76.17891,75.92217,
2023-01-07 08:15:00,127.99028,127.85565,
2023-01-07 08:30:00,179.80164,179.78914,
2023-01-07 08:45:00,231.613,231.72261,
2023-01-07 09:00:00,283.42438,283.6561,
2023-01-07 09:15:00,334.87045,335.06583,
2023-01-07 09:30:00,386.31653,386.47556,
2023-01-07 09:45:00,437.76257,437.88528,
2023-01-07 10:00:00,489.20865,489.295,
2023-01-07 10:15:00,530.02783,530.24347,
2023-01-07 10:30:00,570.847,571.19196,
2023-01-07 10:45:00,611.66614,612.14044,
2023-01-07 11:00:00,652.4853,653.0889,
2023-01-07 11:15:00,678.21497,678.77014,
2023-01-07 11:30:00,703.9446,704.4514,
2023-01-07 11:45:00,729.6742,730.1327,
2023-01-07 12:00:00,755.4039,755.8139,
2023-01-07 12:15:00,763.8358,763.55634,
2023-01-07 12:30:00,772.26776,771.29877,
2023-01-07 12:45:00,780.6997,779.0412,
2023-01-07 13:00:00,789.13165,786.7836,
2023-01-07 13:15:00,778.96326,776.47485,
2023-01-07 13:30:00,768.79486,766.16614,
2023-01-07 13:45:00,758.62646,755.85736,
2023-01-07 14:00:00,748.45807,745.5486,
2023-01-07 14:15:00,720.8678,718.2383,
2023-01-07 14:30:00,693.27747,690.92804,
2023-01-07 14:45:00,665.6872,663.6178,
2023-01-07 15:00:00,638.0969,636.3075,
2023-01-07 15:15:00,595.6574,594.0689,
2023-01-07 15:30:00,553.2179,551.83026,
2023-01-07 15:45:00,510.7784,509.59167,
2023-01-07 16:00:00,468.3389,467.35306,
2023-01-07 16:15:00,416.00223,415.20645,
2023-01-07 16:30:00,363.66556,363.05988,
2023-01-07 16:45:00,311.3289,310.91327,
2023-01-07 17:00:00,258.99222,258.76666,
2023-01-07 17:15:00,208.73111,208.59264,
2023-01-07 17:30:00,158.47,158.41861,
2023-01-07 17:45:00,108.208885,108.24458,
2023-01-07 18:00:00,57.947777,58.070557,
2023-01-07 18:15:00,43.46083,43.552917,
2023-01-07 18:30:00,28.973888,29.035278,
2023-01-07 18:45:00,14.486944,14.517639,
2023-01-07 19:00:00,0.0,0.0,
2023-01-08 07:00:00,0.0,0.0,
2023-01-08 07:15:00,19.37583,19.343975,
2023-01-08 07:30:00,38.75166,38.68795,
2023-01-08 07:45:00,58.127487,58.031925,
2023-01-08 08:00:00,77.50332,77.3759,
2023-01-08 08:15:00,130.40134,130.32236,
2023-01-08 08:30:00,183.29936,183.2688,
2023-01-08 08:45:00,236.19737,236.21526,
2023-01-08 09:00:00,289.0954,289.1617,
2023-01-08 09:15:00,341.2725,341.33765,
2023-01-08 09:30:00,393.4496,393.51355,
2023-01-08 09:45:00,445.62668,445.68945,
2023-01-08 10:00:00,497.80377,497.8654,
2023-01-08 10:15:00,539.07074,539.11786,
2023-01-08 10:30:00,580.3377,580.37036,
2023-01-08 10:45:00,621.6047,621.62286,
2023-01-08 11:00:00,662.87164,662.87537,
2023-01-08 11:15:00,688.8995,688.9384,
2023-01-08 11:30:00,714.92737,715.00146,
2023-01-08 11:45:00,740.9552,741.06445,
2023-01-08 12:00:00,766.98303,767.1275,
2023-01-08 12:15:00,775.62396,775.8546,
2023-01-08 12:30:00,784.2649,784.58167,
2023-01-08 12:45:00,792.90576,793.3087,
2023-01-08 13:00:00,801.5467,802.0358,
2023-01-08 13:15:00,791.67993,792.20416,
2023-01-08 13:30:00,781.81323,782.3725,
2023-01-08 13:45:00,771.9465,772.54083,
2023-01-08 14:00:00,762.0797,762.70917,
2023-01-08 14:15:00,734.563,735.14465,
2023-01-08 14:30:00,707.04626,707.58014,
2023-01-08 14:45:00,679.5295,680.0156,
2023-01-08 15:00:00,652.01276,652.4511,
2023-01-08 15:15:00,609.37396,609.85895,
2023-01-08 15:30:00,566.7351,567.2668,
2023-01-08 15:45:00,524.0963,524.6746,
2023-01-08 16:00:00,481.4575,482.0825,
2023-01-08 16:15:00,428.59546,429.09604,
2023-01-08 16:30:00,375.73346,376.10956,
2023-01-08 16:45:00,322.87146,323.1231,
2023-01-08 17:00:00,270.00943,270.13666,
2023-01-08 17:15:00,218.11429,218.26917,
2023-01-08 17:30:00,166.21916,166.40166,
2023-01-08 17:45:00,114.32403,114.534164,
2023-01-08 18:00:00,62.42889,62.666668,
2023-01-08 18:15:00,46.821667,47.0,
2023-01-08 18:30:00,31.214445,31.333334,
2023-01-08 18:45:00,15.607223,15.666667,
2023-01-08 19:00:00,0.0,0.0,
2023-01-09 07:00:00,0.0,0.0,
2023-01-09 07:15:00,18.870872,17.53356,
2023-01-09 07:30:00,37.741745,35.06712,
2023-01-09 07:45:00,56.612617,52.600677,
2023-01-09 08:00:00,75.48349,70.13424,
2023-01-09 08:15:00,127.40284,121.97931,
